Date,Price,Log_Return,Log_Return_%
2018-01-03,2713.06,0.006378,0.6378
2018-01-04,2723.99,0.004021,0.4021
2018-01-05,2743.15,0.007009,0.7009
2018-01-08,2747.71,0.001661,0.1661
2018-01-09,2751.29,0.001302,0.1302
2018-01-10,2748.23,-0.001113,-0.1113
2018-01-11,2767.56,0.007009,0.7009
2018-01-12,2786.24,0.006727,0.6727
2018-01-16,2776.42,-0.003531,-0.3531
2018-01-17,2802.56,0.009371,0.9371
2018-01-18,2798.03,-0.001618,-0.1618
2018-01-19,2810.3,0.004376,0.4376
2018-01-22,2832.97,0.008034,0.8034
2018-01-23,2839.13,0.002172,0.2172
2018-01-24,2837.54,-0.00056,-0.056
2018-01-25,2839.25,0.000602,0.0602
2018-01-26,2872.87,0.011772,1.1772
2018-01-29,2853.53,-0.006755,-0.6755
2018-01-30,2822.43,-0.010959,-1.0959
2018-01-31,2823.81,0.000489,0.0489
2018-02-01,2821.98,-0.000648,-0.0648
2018-02-02,2762.13,-0.021437,-2.1437
2018-02-05,2648.94,-0.041843,-4.1843
2018-02-06,2695.14,0.017291,1.7291
2018-02-07,2681.66,-0.005014,-0.5014
2018-02-08,2581.0,-0.038259,-3.8259
2018-02-09,2619.55,0.014826,1.4826
2018-02-12,2656.0,0.013819,1.3819
2018-02-13,2662.94,0.00261,0.261
2018-02-14,2698.63,0.013313,1.3313
2018-02-15,2731.2,0.011997,1.1997
2018-02-16,2732.22,0.000373,0.0373
2018-02-20,2716.26,-0.005859,-0.5859
2018-02-21,2701.33,-0.005512,-0.5512
2018-02-22,2703.96,0.000973,0.0973
2018-02-23,2747.3,0.015901,1.5901
2018-02-26,2779.6,0.011688,1.1688
2018-02-27,2744.28,-0.012788,-1.2788
2018-02-28,2713.83,-0.011158,-1.1158
2018-03-01,2677.67,-0.013414,-1.3414
2018-03-02,2691.25,0.005059,0.5059
2018-03-05,2720.94,0.010972,1.0972
2018-03-06,2728.12,0.002635,0.2635
2018-03-07,2726.8,-0.000484,-0.0484
2018-03-08,2738.97,0.004453,0.4453
2018-03-09,2786.57,0.01723,1.723
2018-03-12,2783.02,-0.001275,-0.1275
2018-03-13,2765.31,-0.006384,-0.6384
2018-03-14,2749.48,-0.005741,-0.5741
2018-03-15,2747.33,-0.000782,-0.0782
2018-03-16,2752.01,0.001702,0.1702
2018-03-19,2712.92,-0.014306,-1.4306
2018-03-20,2716.94,0.001481,0.1481
2018-03-21,2711.93,-0.001846,-0.1846
2018-03-22,2643.69,-0.025485,-2.5485
2018-03-23,2588.26,-0.02119,-2.119
2018-03-26,2658.55,0.026795,2.6795
2018-03-27,2612.62,-0.017427,-1.7427
2018-03-28,2605.0,-0.002921,-0.2921
2018-03-29,2640.87,0.013676,1.3676
2018-04-02,2581.88,-0.022591,-2.2591
2018-04-03,2614.45,0.012536,1.2536
2018-04-04,2644.69,0.0115,1.15
2018-04-05,2662.84,0.006839,0.6839
2018-04-06,2604.47,-0.022164,-2.2164
2018-04-09,2613.16,0.003331,0.3331
2018-04-10,2656.87,0.016589,1.6589
2018-04-11,2642.19,-0.005541,-0.5541
2018-04-12,2663.99,0.008217,0.8217
2018-04-13,2656.3,-0.002891,-0.2891
2018-04-16,2677.84,0.008076,0.8076
2018-04-17,2706.39,0.010605,1.0605
2018-04-18,2708.64,0.000831,0.0831
2018-04-19,2693.13,-0.005743,-0.5743
2018-04-20,2670.14,-0.008573,-0.8573
2018-04-23,2670.29,5.6e-05,0.0056
2018-04-24,2634.56,-0.013471,-1.3471
2018-04-25,2639.4,0.001835,0.1835
2018-04-26,2666.94,0.01038,1.038
2018-04-27,2669.91,0.001113,0.1113
2018-04-30,2648.05,-0.008221,-0.8221
2018-05-01,2654.8,0.002546,0.2546
2018-05-02,2635.67,-0.007232,-0.7232
2018-05-03,2629.73,-0.002256,-0.2256
2018-05-04,2663.42,0.01273,1.273
2018-05-07,2672.63,0.003452,0.3452
2018-05-08,2671.92,-0.000266,-0.0266
2018-05-09,2697.79,0.009636,0.9636
2018-05-10,2723.07,0.009327,0.9327
2018-05-11,2727.72,0.001706,0.1706
2018-05-14,2730.13,0.000883,0.0883
2018-05-15,2711.45,-0.006866,-0.6866
2018-05-16,2722.46,0.004052,0.4052
2018-05-17,2720.13,-0.000856,-0.0856
2018-05-18,2712.97,-0.002636,-0.2636
2018-05-21,2733.01,0.00736,0.736
2018-05-22,2724.44,-0.003141,-0.3141
2018-05-23,2733.29,0.003243,0.3243
2018-05-24,2727.76,-0.002025,-0.2025
2018-05-25,2721.33,-0.00236,-0.236
2018-05-29,2689.86,-0.011632,-1.1632
2018-05-30,2724.01,0.012616,1.2616
2018-05-31,2705.27,-0.006903,-0.6903
2018-06-01,2734.62,0.010791,1.0791
2018-06-04,2746.87,0.00447,0.447
2018-06-05,2748.8,0.000702,0.0702
2018-06-06,2772.35,0.008531,0.8531
2018-06-07,2770.37,-0.000714,-0.0714
2018-06-08,2779.03,0.003121,0.3121
2018-06-11,2782.0,0.001068,0.1068
2018-06-12,2786.85,0.001742,0.1742
2018-06-13,2775.63,-0.004034,-0.4034
2018-06-14,2782.49,0.002469,0.2469
2018-06-15,2779.66,-0.001018,-0.1018
2018-06-18,2773.75,-0.002128,-0.2128
2018-06-19,2762.59,-0.004032,-0.4032
2018-06-20,2767.32,0.001711,0.1711
2018-06-21,2749.76,-0.006366,-0.6366
2018-06-22,2754.88,0.00186,0.186
2018-06-25,2717.07,-0.01382,-1.382
2018-06-26,2723.06,0.002202,0.2202
2018-06-27,2699.63,-0.008642,-0.8642
2018-06-28,2716.31,0.00616,0.616
2018-06-29,2718.37,0.000758,0.0758
2018-07-02,2726.71,0.003063,0.3063
2018-07-03,2713.22,-0.00496,-0.496
2018-07-05,2736.61,0.008584,0.8584
2018-07-06,2759.82,0.008446,0.8446
2018-07-09,2784.17,0.008784,0.8784
2018-07-10,2793.84,0.003467,0.3467
2018-07-11,2774.02,-0.007119,-0.7119
2018-07-12,2798.29,0.008711,0.8711
2018-07-13,2801.31,0.001079,0.1079
2018-07-16,2798.43,-0.001029,-0.1029
2018-07-17,2809.55,0.003966,0.3966
2018-07-18,2815.62,0.002158,0.2158
2018-07-19,2804.49,-0.003961,-0.3961
2018-07-20,2801.83,-0.000949,-0.0949
2018-07-23,2806.98,0.001836,0.1836
2018-07-24,2820.4,0.00477,0.477
2018-07-25,2846.07,0.00906,0.906
2018-07-26,2837.44,-0.003037,-0.3037
2018-07-27,2818.82,-0.006584,-0.6584
2018-07-30,2802.6,-0.005771,-0.5771
2018-07-31,2816.29,0.004873,0.4873
2018-08-01,2813.36,-0.001041,-0.1041
2018-08-02,2827.22,0.004914,0.4914
2018-08-03,2840.35,0.004633,0.4633
2018-08-06,2850.4,0.003532,0.3532
2018-08-07,2858.45,0.00282,0.282
2018-08-08,2857.7,-0.000262,-0.0262
2018-08-09,2853.58,-0.001443,-0.1443
2018-08-10,2833.28,-0.007139,-0.7139
2018-08-13,2821.93,-0.004014,-0.4014
2018-08-14,2839.96,0.006369,0.6369
2018-08-15,2818.37,-0.007631,-0.7631
2018-08-16,2840.69,0.007888,0.7888
2018-08-17,2850.13,0.003318,0.3318
2018-08-20,2857.05,0.002425,0.2425
2018-08-21,2862.96,0.002066,0.2066
2018-08-22,2861.82,-0.000398,-0.0398
2018-08-23,2856.98,-0.001693,-0.1693
2018-08-24,2874.69,0.00618,0.618
2018-08-27,2896.74,0.007641,0.7641
2018-08-28,2897.52,0.000269,0.0269
2018-08-29,2914.04,0.005685,0.5685
2018-08-30,2901.13,-0.00444,-0.444
2018-08-31,2901.52,0.000134,0.0134
2018-09-04,2896.72,-0.001656,-0.1656
2018-09-05,2888.6,-0.002807,-0.2807
2018-09-06,2878.05,-0.003659,-0.3659
2018-09-07,2871.68,-0.002216,-0.2216
2018-09-10,2877.13,0.001896,0.1896
2018-09-11,2887.89,0.003733,0.3733
2018-09-12,2888.92,0.000357,0.0357
2018-09-13,2904.18,0.005268,0.5268
2018-09-14,2904.98,0.000275,0.0275
2018-09-17,2888.8,-0.005585,-0.5585
2018-09-18,2904.31,0.005355,0.5355
2018-09-19,2907.95,0.001252,0.1252
2018-09-20,2930.75,0.00781,0.781
2018-09-21,2929.67,-0.000369,-0.0369
2018-09-24,2919.37,-0.003522,-0.3522
2018-09-25,2915.56,-0.001306,-0.1306
2018-09-26,2905.97,-0.003295,-0.3295
2018-09-27,2914.0,0.002759,0.2759
2018-09-28,2913.98,-7e-06,-0.0007
2018-10-01,2924.59,0.003634,0.3634
2018-10-02,2923.43,-0.000397,-0.0397
2018-10-03,2925.51,0.000711,0.0711
2018-10-04,2901.61,-0.008203,-0.8203
2018-10-05,2885.57,-0.005543,-0.5543
2018-10-08,2884.43,-0.000395,-0.0395
2018-10-09,2880.34,-0.001419,-0.1419
2018-10-10,2785.68,-0.033416,-3.3416
2018-10-11,2728.37,-0.020788,-2.0788
2018-10-12,2767.13,0.014106,1.4106
2018-10-15,2750.79,-0.005922,-0.5922
2018-10-16,2809.92,0.021268,2.1268
2018-10-17,2809.21,-0.000253,-0.0253
2018-10-18,2768.78,-0.014496,-1.4496
2018-10-19,2767.78,-0.000361,-0.0361
2018-10-22,2755.88,-0.004309,-0.4309
2018-10-23,2740.69,-0.005527,-0.5527
2018-10-24,2656.1,-0.031351,-3.1351
2018-10-25,2705.57,0.018454,1.8454
2018-10-26,2658.69,-0.017479,-1.7479
2018-10-29,2641.25,-0.006581,-0.6581
2018-10-30,2682.63,0.015545,1.5545
2018-10-31,2711.74,0.010793,1.0793
2018-11-01,2740.37,0.010502,1.0502
2018-11-02,2723.06,-0.006337,-0.6337
2018-11-05,2738.31,0.005585,0.5585
2018-11-06,2755.45,0.00624,0.624
2018-11-07,2813.89,0.020987,2.0987
2018-11-08,2806.83,-0.002512,-0.2512
2018-11-09,2781.01,-0.009242,-0.9242
2018-11-12,2726.22,-0.019898,-1.9898
2018-11-13,2722.18,-0.001483,-0.1483
2018-11-14,2701.58,-0.007596,-0.7596
2018-11-15,2730.2,0.010538,1.0538
2018-11-16,2736.27,0.002221,0.2221
2018-11-19,2690.73,-0.016783,-1.6783
2018-11-20,2641.89,-0.018318,-1.8318
2018-11-21,2649.93,0.003039,0.3039
2018-11-23,2632.56,-0.006576,-0.6576
2018-11-26,2673.45,0.015413,1.5413
2018-11-27,2682.17,0.003256,0.3256
2018-11-28,2743.79,0.022714,2.2714
2018-11-29,2737.8,-0.002185,-0.2185
2018-11-30,2760.17,0.008138,0.8138
2018-12-03,2790.37,0.010882,1.0882
2018-12-04,2700.06,-0.0329,-3.29
2018-12-06,2695.95,-0.001523,-0.1523
2018-12-07,2633.08,-0.023596,-2.3596
2018-12-10,2637.72,0.001761,0.1761
2018-12-11,2636.78,-0.000356,-0.0356
2018-12-12,2651.07,0.005405,0.5405
2018-12-13,2650.54,-0.0002,-0.02
2018-12-14,2599.95,-0.019271,-1.9271
2018-12-17,2545.94,-0.020992,-2.0992
2018-12-18,2546.16,8.6e-05,0.0086
2018-12-19,2506.96,-0.015515,-1.5515
2018-12-20,2467.42,-0.015898,-1.5898
2018-12-21,2416.62,-0.020803,-2.0803
2018-12-24,2351.1,-0.027487,-2.7487
2018-12-26,2467.7,0.048403,4.8403
2018-12-27,2488.83,0.008526,0.8526
2018-12-28,2485.74,-0.001242,-0.1242
2018-12-31,2506.85,0.008457,0.8457
2019-01-02,2510.03,0.001268,0.1268
2019-01-03,2447.89,-0.025068,-2.5068
2019-01-04,2531.94,0.033759,3.3759
2019-01-07,2549.69,0.006986,0.6986
2019-01-08,2574.41,0.009649,0.9649
2019-01-09,2584.96,0.00409,0.409
2019-01-10,2596.64,0.004508,0.4508
2019-01-11,2596.26,-0.000146,-0.0146
2019-01-14,2582.61,-0.005271,-0.5271
2019-01-15,2610.3,0.010665,1.0665
2019-01-16,2616.1,0.00222,0.222
2019-01-17,2635.96,0.007563,0.7563
2019-01-18,2670.71,0.013097,1.3097
2019-01-22,2632.9,-0.014258,-1.4258
2019-01-23,2638.7,0.0022,0.22
2019-01-24,2642.33,0.001375,0.1375
2019-01-25,2664.76,0.008453,0.8453
2019-01-28,2643.85,-0.007878,-0.7878
2019-01-29,2640.0,-0.001457,-0.1457
2019-01-30,2681.05,0.01543,1.543
2019-01-31,2704.1,0.008561,0.8561
2019-02-01,2706.53,0.000898,0.0898
2019-02-04,2724.87,0.006753,0.6753
2019-02-05,2737.7,0.004697,0.4697
2019-02-06,2731.61,-0.002227,-0.2227
2019-02-07,2706.05,-0.009401,-0.9401
2019-02-08,2707.88,0.000676,0.0676
2019-02-11,2709.8,0.000709,0.0709
2019-02-12,2744.73,0.012808,1.2808
2019-02-13,2753.03,0.003019,0.3019
2019-02-14,2745.73,-0.002655,-0.2655
2019-02-15,2775.6,0.01082,1.082
2019-02-19,2779.76,0.001498,0.1498
2019-02-20,2784.7,0.001776,0.1776
2019-02-21,2774.88,-0.003533,-0.3533
2019-02-22,2792.67,0.006391,0.6391
2019-02-25,2796.11,0.001231,0.1231
2019-02-26,2793.9,-0.000791,-0.0791
2019-02-27,2792.38,-0.000544,-0.0544
2019-02-28,2784.49,-0.00283,-0.283
2019-03-01,2803.69,0.006872,0.6872
2019-03-04,2792.81,-0.003888,-0.3888
2019-03-05,2789.65,-0.001132,-0.1132
2019-03-06,2771.45,-0.006545,-0.6545
2019-03-07,2748.93,-0.008159,-0.8159
2019-03-08,2743.07,-0.002134,-0.2134
2019-03-11,2783.3,0.01456,1.456
2019-03-12,2791.52,0.002949,0.2949
2019-03-13,2810.92,0.006926,0.6926
2019-03-14,2808.48,-0.000868,-0.0868
2019-03-15,2822.48,0.004973,0.4973
2019-03-18,2832.94,0.003699,0.3699
2019-03-19,2832.57,-0.000131,-0.0131
2019-03-20,2824.23,-0.002949,-0.2949
2019-03-21,2854.88,0.010794,1.0794
2019-03-22,2800.71,-0.019157,-1.9157
2019-03-25,2798.36,-0.000839,-0.0839
2019-03-26,2818.46,0.007157,0.7157
2019-03-27,2805.37,-0.004655,-0.4655
2019-03-28,2815.44,0.003583,0.3583
2019-03-29,2834.4,0.006712,0.6712
2019-04-01,2867.19,0.011502,1.1502
2019-04-02,2867.24,1.7e-05,0.0017
2019-04-03,2873.4,0.002146,0.2146
2019-04-04,2879.39,0.002082,0.2082
2019-04-05,2892.74,0.004626,0.4626
2019-04-08,2895.77,0.001047,0.1047
2019-04-09,2878.2,-0.006086,-0.6086
2019-04-10,2888.21,0.003472,0.3472
2019-04-11,2888.32,3.8e-05,0.0038
2019-04-12,2907.41,0.006588,0.6588
2019-04-15,2905.58,-0.00063,-0.063
2019-04-16,2907.06,0.000509,0.0509
2019-04-17,2900.45,-0.002276,-0.2276
2019-04-18,2905.03,0.001578,0.1578
2019-04-22,2907.97,0.001012,0.1012
2019-04-23,2933.68,0.008802,0.8802
2019-04-24,2927.25,-0.002194,-0.2194
2019-04-25,2926.17,-0.000369,-0.0369
2019-04-26,2939.88,0.004674,0.4674
2019-04-29,2943.03,0.001071,0.1071
2019-04-30,2945.83,0.000951,0.0951
2019-05-01,2923.73,-0.00753,-0.753
2019-05-02,2917.52,-0.002126,-0.2126
2019-05-03,2945.64,0.009592,0.9592
2019-05-06,2932.47,-0.004481,-0.4481
2019-05-07,2884.05,-0.016649,-1.6649
2019-05-08,2879.42,-0.001607,-0.1607
2019-05-09,2870.72,-0.003026,-0.3026
2019-05-10,2881.4,0.003713,0.3713
2019-05-13,2811.87,-0.024426,-2.4426
2019-05-14,2834.41,0.007984,0.7984
2019-05-15,2850.96,0.005822,0.5822
2019-05-16,2876.32,0.008856,0.8856
2019-05-17,2859.53,-0.005854,-0.5854
2019-05-20,2840.23,-0.006772,-0.6772
2019-05-21,2864.36,0.00846,0.846
2019-05-22,2856.27,-0.002828,-0.2828
2019-05-23,2822.24,-0.011986,-1.1986
2019-05-24,2826.06,0.001353,0.1353
2019-05-28,2802.39,-0.008411,-0.8411
2019-05-29,2783.02,-0.006936,-0.6936
2019-05-30,2788.86,0.002096,0.2096
2019-05-31,2752.06,-0.013283,-1.3283
2019-06-03,2744.45,-0.002769,-0.2769
2019-06-04,2803.27,0.021206,2.1206
2019-06-05,2826.15,0.008129,0.8129
2019-06-06,2843.49,0.006117,0.6117
2019-06-07,2873.34,0.010443,1.0443
2019-06-10,2886.73,0.004649,0.4649
2019-06-11,2885.72,-0.00035,-0.035
2019-06-12,2879.84,-0.00204,-0.204
2019-06-13,2891.64,0.004089,0.4089
2019-06-14,2886.98,-0.001613,-0.1613
2019-06-17,2889.67,0.000931,0.0931
2019-06-18,2917.75,0.00967,0.967
2019-06-19,2926.46,0.002981,0.2981
2019-06-20,2954.18,0.009428,0.9428
2019-06-21,2950.46,-0.00126,-0.126
2019-06-24,2945.35,-0.001733,-0.1733
2019-06-25,2917.38,-0.009542,-0.9542
2019-06-26,2913.78,-0.001235,-0.1235
2019-06-27,2924.92,0.003816,0.3816
2019-06-28,2941.76,0.005741,0.5741
2019-07-01,2964.33,0.007643,0.7643
2019-07-02,2973.01,0.002924,0.2924
2019-07-03,2995.82,0.007643,0.7643
2019-07-05,2990.41,-0.001808,-0.1808
2019-07-08,2975.95,-0.004847,-0.4847
2019-07-09,2979.63,0.001236,0.1236
2019-07-10,2993.07,0.004501,0.4501
2019-07-11,2999.91,0.002283,0.2283
2019-07-12,3013.77,0.00461,0.461
2019-07-15,3014.3,0.000176,0.0176
2019-07-16,3004.04,-0.00341,-0.341
2019-07-17,2984.42,-0.006553,-0.6553
2019-07-18,2995.11,0.003576,0.3576
2019-07-19,2976.61,-0.006196,-0.6196
2019-07-22,2985.03,0.002825,0.2825
2019-07-23,3005.47,0.006824,0.6824
2019-07-24,3019.56,0.004677,0.4677
2019-07-25,3003.67,-0.005276,-0.5276
2019-07-26,3025.86,0.007361,0.7361
2019-07-29,3020.97,-0.001617,-0.1617
2019-07-30,3013.18,-0.002582,-0.2582
2019-07-31,2980.38,-0.010945,-1.0945
2019-08-01,2953.56,-0.00904,-0.904
2019-08-02,2932.05,-0.007309,-0.7309
2019-08-05,2844.74,-0.03023,-3.023
2019-08-06,2881.77,0.012933,1.2933
2019-08-07,2883.98,0.000767,0.0767
2019-08-08,2938.09,0.018588,1.8588
2019-08-09,2918.65,-0.006639,-0.6639
2019-08-12,2882.7,-0.012394,-1.2394
2019-08-13,2926.32,0.015018,1.5018
2019-08-14,2840.6,-0.02973,-2.973
2019-08-15,2847.6,0.002461,0.2461
2019-08-16,2888.68,0.014323,1.4323
2019-08-19,2923.65,0.012033,1.2033
2019-08-20,2900.51,-0.007946,-0.7946
2019-08-21,2924.43,0.008213,0.8213
2019-08-22,2922.95,-0.000506,-0.0506
2019-08-23,2847.11,-0.026289,-2.6289
2019-08-26,2878.38,0.010923,1.0923
2019-08-27,2869.16,-0.003208,-0.3208
2019-08-28,2887.94,0.006524,0.6524
2019-08-29,2924.58,0.012607,1.2607
2019-08-30,2926.46,0.000643,0.0643
2019-09-03,2906.27,-0.006923,-0.6923
2019-09-04,2937.78,0.010784,1.0784
2019-09-05,2976.0,0.012926,1.2926
2019-09-06,2978.71,0.00091,0.091
2019-09-09,2978.43,-9.4e-05,-0.0094
2019-09-10,2979.39,0.000322,0.0322
2019-09-11,3000.93,0.007204,0.7204
2019-09-12,3009.57,0.002875,0.2875
2019-09-13,3007.39,-0.000725,-0.0725
2019-09-16,2997.96,-0.003141,-0.3141
2019-09-17,3005.7,0.002578,0.2578
2019-09-18,3006.73,0.000343,0.0343
2019-09-19,3006.79,2e-05,0.002
2019-09-20,2992.07,-0.004908,-0.4908
2019-09-23,2991.78,-9.7e-05,-0.0097
2019-09-24,2966.6,-0.008452,-0.8452
2019-09-25,2984.87,0.00614,0.614
2019-09-26,2977.62,-0.002432,-0.2432
2019-09-27,2961.79,-0.005331,-0.5331
2019-09-30,2976.74,0.005035,0.5035
2019-10-01,2940.25,-0.012334,-1.2334
2019-10-02,2887.61,-0.018065,-1.8065
2019-10-03,2910.63,0.00794,0.794
2019-10-04,2952.01,0.014117,1.4117
2019-10-07,2938.79,-0.004488,-0.4488
2019-10-08,2893.06,-0.015683,-1.5683
2019-10-09,2919.4,0.009063,0.9063
2019-10-10,2938.13,0.006395,0.6395
2019-10-11,2970.27,0.01088,1.088
2019-10-14,2966.15,-0.001388,-0.1388
2019-10-15,2995.68,0.009906,0.9906
2019-10-16,2989.69,-0.002002,-0.2002
2019-10-17,2997.95,0.002759,0.2759
2019-10-18,2986.2,-0.003927,-0.3927
2019-10-21,3006.72,0.006848,0.6848
2019-10-22,2995.99,-0.003575,-0.3575
2019-10-23,3004.52,0.002843,0.2843
2019-10-24,3010.29,0.001919,0.1919
2019-10-25,3022.55,0.004064,0.4064
2019-10-28,3039.42,0.005566,0.5566
2019-10-29,3036.89,-0.000833,-0.0833
2019-10-30,3046.77,0.003248,0.3248
2019-10-31,3037.56,-0.003027,-0.3027
2019-11-01,3066.91,0.009616,0.9616
2019-11-04,3078.27,0.003697,0.3697
2019-11-05,3074.62,-0.001186,-0.1186
2019-11-06,3076.78,0.000702,0.0702
2019-11-07,3085.18,0.002726,0.2726
2019-11-08,3093.08,0.002557,0.2557
2019-11-11,3087.01,-0.001964,-0.1964
2019-11-12,3091.84,0.001563,0.1563
2019-11-13,3094.04,0.000711,0.0711
2019-11-14,3096.63,0.000837,0.0837
2019-11-15,3120.46,0.007666,0.7666
2019-11-18,3122.03,0.000503,0.0503
2019-11-19,3120.18,-0.000593,-0.0593
2019-11-20,3108.46,-0.003763,-0.3763
2019-11-21,3103.54,-0.001584,-0.1584
2019-11-22,3110.29,0.002173,0.2173
2019-11-25,3133.64,0.007479,0.7479
2019-11-26,3140.52,0.002193,0.2193
2019-11-27,3153.63,0.004166,0.4166
2019-11-29,3140.98,-0.004019,-0.4019
2019-12-02,3113.87,-0.008668,-0.8668
2019-12-03,3093.2,-0.00666,-0.666
2019-12-04,3112.76,0.006304,0.6304
2019-12-05,3117.43,0.001499,0.1499
2019-12-06,3145.91,0.009094,0.9094
2019-12-09,3135.96,-0.003168,-0.3168
2019-12-10,3132.52,-0.001098,-0.1098
2019-12-11,3141.63,0.002904,0.2904
2019-12-12,3168.57,0.008539,0.8539
2019-12-13,3168.8,7.3e-05,0.0073
2019-12-16,3191.45,0.007122,0.7122
2019-12-17,3192.52,0.000335,0.0335
2019-12-18,3191.14,-0.000432,-0.0432
2019-12-19,3205.37,0.004449,0.4449
2019-12-20,3221.22,0.004933,0.4933
2019-12-23,3224.01,0.000866,0.0866
2019-12-24,3223.38,-0.000195,-0.0195
2019-12-26,3239.91,0.005115,0.5115
2019-12-27,3240.02,3.4e-05,0.0034
2019-12-30,3221.29,-0.005798,-0.5798
2019-12-31,3230.78,0.002942,0.2942
2020-01-02,3257.85,0.008344,0.8344
2020-01-03,3234.85,-0.007085,-0.7085
2020-01-06,3246.28,0.003527,0.3527
2020-01-07,3237.18,-0.002807,-0.2807
2020-01-08,3253.05,0.00489,0.489
2020-01-09,3274.7,0.006633,0.6633
2020-01-10,3265.35,-0.002859,-0.2859
2020-01-13,3288.13,0.006952,0.6952
2020-01-14,3283.15,-0.001516,-0.1516
2020-01-15,3289.29,0.001868,0.1868
2020-01-16,3316.81,0.008332,0.8332
2020-01-17,3329.62,0.003855,0.3855
2020-01-21,3320.79,-0.002656,-0.2656
2020-01-22,3321.75,0.000289,0.0289
2020-01-23,3325.54,0.00114,0.114
2020-01-24,3295.47,-0.009083,-0.9083
2020-01-27,3243.63,-0.015856,-1.5856
2020-01-28,3276.24,0.010003,1.0003
2020-01-29,3273.4,-0.000867,-0.0867
2020-01-30,3283.66,0.003129,0.3129
2020-01-31,3225.52,-0.017864,-1.7864
2020-02-03,3248.92,0.007228,0.7228
2020-02-04,3297.59,0.014869,1.4869
2020-02-05,3334.69,0.011188,1.1188
2020-02-06,3345.78,0.00332,0.332
2020-02-07,3327.71,-0.005415,-0.5415
2020-02-10,3352.09,0.0073,0.73
2020-02-11,3357.75,0.001687,0.1687
2020-02-12,3379.45,0.006442,0.6442
2020-02-13,3373.94,-0.001632,-0.1632
2020-02-14,3380.16,0.001842,0.1842
2020-02-18,3370.29,-0.002924,-0.2924
2020-02-19,3386.15,0.004695,0.4695
2020-02-20,3373.23,-0.003823,-0.3823
2020-02-21,3337.75,-0.010574,-1.0574
2020-02-24,3225.89,-0.034088,-3.4088
2020-02-25,3128.21,-0.030748,-3.0748
2020-02-26,3116.39,-0.003786,-0.3786
2020-02-27,2978.76,-0.045168,-4.5168
2020-02-28,2954.22,-0.008272,-0.8272
2020-03-02,3090.23,0.045011,4.5011
2020-03-03,3003.37,-0.02851,-2.851
2020-03-04,3130.12,0.041336,4.1336
2020-03-05,3023.94,-0.034511,-3.4511
2020-03-06,2972.37,-0.017201,-1.7201
2020-03-09,2746.56,-0.07901,-7.901
2020-03-10,2882.23,0.048215,4.8215
2020-03-11,2741.38,-0.050103,-5.0103
2020-03-12,2480.64,-0.099945,-9.9945
2020-03-13,2711.02,0.088808,8.8808
2020-03-16,2386.13,-0.127652,-12.7652
2020-03-17,2529.19,0.058226,5.8226
2020-03-18,2398.1,-0.053222,-5.3222
2020-03-19,2409.39,0.004697,0.4697
2020-03-20,2304.92,-0.044328,-4.4328
2020-03-23,2237.4,-0.029732,-2.9732
2020-03-24,2447.33,0.089683,8.9683
2020-03-25,2475.56,0.011469,1.1469
2020-03-26,2630.07,0.060544,6.0544
2020-03-27,2541.47,-0.034268,-3.4268
2020-03-30,2626.65,0.032967,3.2967
2020-03-31,2584.59,-0.016142,-1.6142
2020-04-01,2470.5,-0.045146,-4.5146
2020-04-02,2526.9,0.022573,2.2573
2020-04-03,2488.65,-0.015253,-1.5253
2020-04-06,2663.68,0.067968,6.7968
2020-04-07,2659.41,-0.001604,-0.1604
2020-04-08,2749.98,0.033489,3.3489
2020-04-09,2789.82,0.014383,1.4383
2020-04-13,2761.63,-0.010156,-1.0156
2020-04-14,2846.06,0.030115,3.0115
2020-04-15,2783.36,-0.022277,-2.2277
2020-04-16,2799.55,0.0058,0.58
2020-04-17,2874.56,0.026441,2.6441
2020-04-20,2823.16,-0.018043,-1.8043
2020-04-21,2736.56,-0.031155,-3.1155
2020-04-22,2799.31,0.022671,2.2671
2020-04-23,2797.8,-0.00054,-0.054
2020-04-24,2836.74,0.013822,1.3822
2020-04-27,2878.48,0.014607,1.4607
2020-04-28,2863.39,-0.005256,-0.5256
2020-04-29,2939.51,0.026237,2.6237
2020-04-30,2912.43,-0.009255,-0.9255
2020-05-01,2830.71,-0.02846,-2.846
2020-05-04,2842.74,0.004241,0.4241
2020-05-05,2868.44,0.009,0.9
2020-05-06,2848.42,-0.007004,-0.7004
2020-05-07,2881.19,0.011439,1.1439
2020-05-08,2929.8,0.016731,1.6731
2020-05-11,2930.19,0.000133,0.0133
2020-05-12,2870.12,-0.020713,-2.0713
2020-05-13,2820.0,-0.017617,-1.7617
2020-05-14,2852.5,0.011459,1.1459
2020-05-15,2863.7,0.003919,0.3919
2020-05-18,2953.91,0.031015,3.1015
2020-05-19,2922.94,-0.01054,-1.054
2020-05-20,2971.61,0.016514,1.6514
2020-05-21,2948.51,-0.007804,-0.7804
2020-05-22,2955.45,0.002351,0.2351
2020-05-26,2991.77,0.012214,1.2214
2020-05-27,3036.13,0.014718,1.4718
2020-05-28,3029.73,-0.00211,-0.211
2020-05-29,3044.31,0.004801,0.4801
2020-06-01,3055.73,0.003744,0.3744
2020-06-02,3080.82,0.008177,0.8177
2020-06-03,3122.87,0.013557,1.3557
2020-06-04,3112.35,-0.003374,-0.3374
2020-06-05,3193.93,0.025874,2.5874
2020-06-08,3232.39,0.01197,1.197
2020-06-09,3207.18,-0.00783,-0.783
